f_WORD,f_LENG,f_FREQ,f_FLAG
alkalies,8,0,0
alkaline,8,16,1
alkalinity,10,0,0
alkalis,7,0,0
alkaloid,8,8,1
alkaloids,9,3,1
all,3,0,0
allay,5,17,1
allayed,7,4,1
allaying,8,3,1
allays,6,1,1
allegation,10,27,1
allegations,11,110,1
allege,6,11,1
alleged,7,203,1
allegedly,9,0,0
alleges,7,9,1
allegiance,10,159,1
allegiances,11,9,1
alleging,8,16,1
allegorical,11,8,1
allegorically,13,0,0
allegories,10,1,1
allegory,8,12,1
allegro,7,26,1
allegros,8,0,0
alleluia,8,0,0
alleluias,9,0,0
allergen,8,3,1
allergens,9,1,1
allergic,8,413,1
allergies,9,139,1
allergist,9,2,1
allergists,10,1,1
allergy,7,86,1
alleviate,9,23,1
alleviated,10,2,1
alleviates,10,3,1
alleviating,11,4,1
alleviation,11,0,0
alley,5,831,1
alleys,6,58,1
alleyway,8,40,1
alleyways,9,8,1
alliance,8,465,1
alliances,9,16,1
allied,6,147,1
allies,6,260,1
alligator,9,178,1
alligators,10,65,1
alliteration,12,9,1
alliterations,13,1,1
alliterative,12,1,1
allocate,8,8,1
allocated,9,7,1
allocates,9,2,1
allocating,10,4,1
allocation,10,10,1
allocations,11,3,1
allophone,9,0,0
allophones,10,0,0
allot,5,8,1
allotment,9,19,1
allotments,10,1,1
allots,6,1,1
allotted,8,14,1
allotting,9,1,1
allover,7,2,1
allow,5,2263,1
allowable,9,5,1
allowance,9,265,1
allowances,10,25,1
allowed,7,2286,1
allowing,8,250,1
allows,6,279,1
alloy,5,52,1
alloyed,7,0,0
alloying,8,0,0
alloys,6,11,1
allspice,8,3,1
allude,6,10,1
alluded,7,14,1
alludes,7,1,1
alluding,8,9,1
allure,6,30,1
alluring,8,21,1
alluringly,10,0,0
allusion,8,6,1
allusions,9,6,1
allusive,8,0,0
alluvial,8,1,1
alluvium,8,0,0
ally,4,1666,1
allying,7,4,1
almanac,7,43,1
almanack,8,0,0
almanacks,9,0,0
almanacs,8,1,1
almighty,8,446,1
almond,6,56,1
almonds,7,69,1
almost,6,9857,1
alms,4,25,1
almshouse,9,2,1
almshouses,10,0,0
aloe,4,15,1
aloes,5,1,1
aloft,5,37,1
aloha,5,149,1
alone,5,15735,1
along,5,9330,1
alongside,9,0,0
aloo,4,0,0
aloof,5,33,1
aloofness,9,0,0
alopecia,8,7,1
aloud,5,94,1
alpaca,6,10,1
alpacas,7,1,1
alpha,5,414,1
alphabet,8,127,1
alphabetic,10,0,0
alphabetical,12,44,1
alphabetically,14,0,0
alphabetise,11,0,0
alphabetised,12,2,1
alphabetises,12,0,0
alphabetising,13,1,1
alphabetize,11,5,1
alphabetized,12,14,1
alphabetizes,12,0,0
alphabetizing,13,9,1
alphabets,9,0,0
alphanumeric,12,5,1
alphas,6,3,1
alpine,6,65,1
alpines,7,0,0
already,7,16246,1
alright,7,4044,1
also,4,10528,1
altar,5,259,1
altarpiece,10,2,1
altarpieces,11,0,0
altars,6,6,1
alter,5,244,1
alteration,10,36,1
alterations,11,48,1
altercation,11,37,1
altercations,12,0,0
altered,7,228,1
altering,8,36,1
alternate,9,180,1
alternated,10,5,1
alternately,11,0,0
alternates,10,9,1
alternating,11,21,1
alternation,11,2,1
alternations,12,0,0
alternative,11,476,1
alternatively,13,0,0
alternatives,12,83,1
alternator,10,18,1
alternators,11,2,1
alters,6,20,1
although,8,0,0
altimeter,9,23,1
altimeters,10,1,1
altitude,8,198,1
altitudes,9,11,1
alto,4,69,1
altogether,10,327,1
altos,5,7,1
altruism,8,11,1
altruist,8,1,1
altruistic,10,18,1
altruistically,14,0,0
altruists,9,0,0
alum,4,7,1
aluminium,9,12,1
aluminum,8,115,1
alumna,6,1,1
alumnae,7,4,1
alumni,6,89,1
alumnus,7,24,1
alums,5,4,1
alveolar,8,4,1
alveolars,9,0,0
always,6,33418,1
amalgam,7,9,1
amalgamate,10,0,0
amalgamated,11,6,1
amalgamates,11,0,0
amalgamating,12,0,0
amalgamation,12,6,1
amalgamations,13,0,0
amalgams,8,0,0
amanuenses,10,0,0
amanuensis,10,2,1
amaryllis,9,5,1
amaryllises,11,0,0
amass,5,3,1
amassed,7,20,1
amasses,7,1,1
amassing,8,8,1
amateur,7,334,1
amateurish,10,19,1
amateurishly,12,0,0
amateurism,10,1,1
amateurs,8,176,1
amatory,7,0,0
amaze,5,82,1
amazed,6,261,1
amazement,9,36,1
amazes,6,43,1
amazing,7,4167,1
amazingly,9,0,0
amazon,6,148,1
amazons,7,9,1
ambassador,10,689,1
ambassadorial,13,2,1
ambassadors,11,43,1
amber,5,473,1
ambiance,8,8,1
ambiances,9,0,0
ambidextrous,12,12,1
ambience,8,37,1
ambiences,9,0,0
ambient,7,26,1
ambiguities,11,4,1
ambiguity,9,14,1
ambiguous,9,37,1
ambiguously,11,0,0
ambit,5,0,0
ambition,8,273,1
ambitions,9,93,1
ambitious,9,243,1
ambitiously,11,0,0
ambivalence,11,12,1
ambivalent,10,12,1
ambivalently,12,0,0
amble,5,5,1
ambled,6,2,1
ambles,6,0,0
ambling,7,1,1
ambrosia,8,49,1
ambulance,9,1143,1
ambulances,10,64,1
ambulatory,10,12,1
ambush,6,277,1
ambushed,8,109,1
ambushes,8,3,1
ambushing,9,7,1
ameba,5,0,0
amebae,6,0,0
amebas,6,1,1
amebic,6,1,1
ameliorate,10,2,1
ameliorated,11,1,1
ameliorates,11,0,0
ameliorating,12,0,0
amelioration,12,1,1
amen,4,0,0
amenable,8,9,1
amend,5,38,1
amended,7,19,1
amending,8,2,1
amendment,9,209,1
amendments,10,19,1
amends,6,94,1
amenities,9,39,1
amenity,7,0,0
amethyst,8,6,1
amethysts,9,2,1
amiability,10,1,1
amiable,7,30,1
amiably,7,0,0
amicable,8,13,1
amicably,8,0,0
amid,4,0,0
amidships,9,15,1
amidst,6,0,0
amigo,5,0,0
amigos,6,108,1
amiss,5,38,1
amity,5,27,1
ammo,4,274,1
ammonia,7,76,1
ammonite,8,0,0
ammonites,9,0,0
ammunition,10,300,1
amnesia,7,189,1
amnesiac,8,2,1
amnesiacs,9,1,1
amnesties,9,0,0
amnesty,7,68,1
amniocenteses,13,0,0
amniocentesis,13,3,1
amoeba,6,16,1
amoebae,7,1,1
amoebas,7,5,1
amoebic,7,3,1
amok,4,26,1
among,5,0,0
amongst,7,0,0
amoral,6,10,1
amorality,9,2,1
amorous,7,47,1
amorously,9,0,0
amorphous,9,7,1
amortisation,12,0,0
amortise,8,0,0
amortised,9,1,1
amortises,9,0,0
amortising,10,0,0
amortization,12,7,1
amortize,8,4,1
amortized,9,5,1
amortizes,9,1,1
amortizing,10,2,1
amount,6,1262,1
amounted,8,12,1
amounting,9,3,1
amounts,7,181,1
amour,5,95,1
amours,6,6,1
amp,3,93,1
amperage,8,5,1
ampere,6,0,0
amperes,7,1,1
ampersand,9,3,1
ampersands,10,0,0
amphetamine,11,15,1
amphetamines,12,26,1
amphibian,9,20,1
amphibians,10,10,1
amphibious,10,30,1
amphitheater,12,5,1
amphitheaters,13,0,0
amphitheatre,12,3,1
amphitheatres,13,0,0
ample,5,93,1
ampler,6,0,0
amplest,7,0,0
amplification,13,8,1
amplifications,14,0,0
amplified,9,16,1
amplifier,9,16,1
amplifiers,10,6,1
amplifies,9,8,1
amplify,7,19,1
amplifying,10,7,1
amplitude,9,6,1
amplitudes,10,0,0
amply,5,0,0
ampoule,7,0,0
ampoules,8,15,1
amps,4,49,1
ampule,6,19,1
ampules,7,0,0
amputate,8,44,1
amputated,9,24,1
amputates,9,2,1
amputating,10,2,1
amputation,10,43,1
amputations,11,7,1
amputee,7,10,1
amputees,8,3,1
amuck,5,26,1
amulet,6,118,1
amulets,7,15,1
amuse,5,133,1
amused,6,128,1
amusement,9,191,1
amusements,10,7,1
amuses,6,35,1
amusing,7,469,1
amusingly,9,0,0
anachronism,11,5,1
anachronisms,12,2,1
anachronistic,13,3,1
anachronistically,17,0,0
anaconda,8,24,1
anacondas,9,10,1
anaemia,7,6,1
anaemic,7,9,1
anaerobic,9,4,1
anaesthesia,11,15,1
anaesthetic,11,22,1
anaesthetics,12,0,0
anaesthetise,12,1,1
anaesthetised,13,6,1
anaesthetises,13,0,0
anaesthetising,14,0,0
anaesthetist,12,3,1
anaesthetists,13,0,0
anaesthetize,12,1,1
anaesthetized,13,1,1
anaesthetizes,13,1,1
anaesthetizing,14,0,0
anagram,7,26,1
anagrams,8,12,1
anal,4,138,1
analgesia,9,3,1
analgesic,9,5,1
analgesics,10,3,1
anally,6,0,0
analog,6,12,1
analogies,9,6,1
analogous,9,4,1
analogs,7,3,1
analogue,8,5,1
analogues,9,3,1
analogy,7,58,1
analyse,7,45,1
analysed,8,23,1
analyses,8,7,1
analysing,9,19,1
analysis,8,563,1
analyst,7,177,1
analysts,8,56,1
analytic,8,4,1
analytical,10,30,1
analytically,12,0,0
analyze,7,165,1
analyzed,8,110,1
analyzes,8,11,1
analyzing,9,93,1
anarchic,8,2,1
anarchism,9,2,1
anarchist,9,29,1
anarchistic,11,1,1
anarchists,10,16,1
anarchy,7,103,1
anathema,8,9,1
anathemas,9,0,0
anatomical,10,16,1
anatomically,12,0,0
anatomies,9,1,1
anatomist,9,3,1
anatomists,10,0,0
anatomy,7,163,1
ancestor,8,86,1
ancestors,9,279,1
ancestral,9,29,1
ancestries,10,0,0
ancestry,8,24,1
anchor,6,378,1
anchorage,9,36,1
anchorages,10,0,0
anchored,8,36,1
anchoring,9,4,1
anchorman,9,18,1
anchormen,9,4,1
anchors,7,40,1
anchorwoman,11,14,1
anchorwomen,11,0,0
anchovies,9,50,1
anchovy,7,7,1
ancient,7,1105,1
anciently,9,0,0
ancients,8,25,1
ancillaries,11,0,0
ancillary,9,11,1
and,3,0,0
andante,7,3,1
andantes,8,1,1
androgynous,11,6,1
androgyny,9,1,1
android,7,45,1
androids,8,22,1
anecdotal,9,19,1
anecdote,8,55,1
anecdotes,9,40,1
anemia,6,35,1
anemic,6,32,1
anemometer,10,1,1
anemometers,11,0,0
anemone,7,13,1
anemones,8,12,1
anesthesia,10,101,1
anesthesiologist,16,27,1
anesthesiologists,17,1,1
anesthetic,10,68,1
anesthetics,11,9,1
anesthetist,11,6,1
anesthetists,12,2,1
anesthetize,11,14,1
anesthetized,12,11,1
anesthetizes,12,0,0
anesthetizing,13,1,1
aneurysm,8,101,1
aneurysms,9,7,1
anew,4,44,1
angel,5,3992,1
angelic,7,29,1
angelica,8,85,1
angelically,11,0,0
angels,6,744,1
anger,5,991,1
angered,7,28,1
angering,8,4,1
angers,6,19,1
angina,6,46,1
angioplasties,13,0,0
angioplasty,11,16,1
angle,5,761,1
angled,6,12,1
angler,6,19,1
anglers,7,2,1
angles,6,164,1
anglicise,9,0,0
anglicised,10,0,0
anglicises,10,0,0
anglicising,11,0,0
anglicism,9,0,0
anglicisms,10,0,0
anglicize,9,0,0
anglicized,10,3,1
anglicizes,10,0,0
anglicizing,11,0,0
angling,7,22,1
anglophile,10,7,1
anglophiles,11,0,0
anglophobe,10,0,0
anglophobes,11,0,0
anglophone,10,0,0
anglophones,11,0,0
angora,6,21,1
angoras,7,0,0
angostura,9,0,0
angrier,7,37,1
angriest,8,8,1
angrily,7,0,0
angry,5,3008,1
angst,5,47,1
anguish,7,110,1
anguished,9,13,1
angular,7,7,1
angularity,10,0,0
animal,6,2320,1
animals,7,1993,1
animate,7,3,1
animated,8,61,1
animatedly,10,0,0
animates,8,2,1
animating,9,4,1
animation,9,62,1
animations,10,1,1
animator,8,2,1
animators,9,1,1
animatronics,12,0,0
anime,5,6,1
animism,7,0,0
animist,7,0,0
animists,8,1,1
animosities,11,2,1
animosity,9,31,1
animus,6,5,1
anion,5,1,1
anions,6,2,1
anise,5,3,1
aniseed,7,0,0
ankle,5,409,1
ankles,6,219,1
anklet,6,21,1
anklets,7,7,1
annals,6,33,1
anneal,6,0,0
annealed,8,0,0
annealing,9,0,0
anneals,7,0,0
annex,5,43,1
annexation,10,7,1
annexations,11,0,0
annexe,6,8,1
annexed,7,7,1
annexes,7,1,1
annexing,8,3,1
annihilate,10,36,1
annihilated,11,32,1
annihilates,11,1,1
annihilating,12,7,1
annihilation,12,41,1
anniversaries,13,28,1
anniversary,11,939,1
annotate,8,3,1
annotated,9,3,1
annotates,9,0,0
annotating,10,1,1
annotation,10,0,0
annotations,11,1,1
announce,8,498,1
announced,9,289,1
announcement,12,525,1
announcements,13,68,1
announcer,9,574,1
announcers,10,6,1
announces,9,58,1
announcing,10,127,1
annoy,5,128,1
annoyance,9,25,1
annoyances,10,6,1
annoyed,7,175,1
annoying,8,567,1
annoyingly,10,0,0
annoys,6,31,1
annual,6,367,1
annualised,10,0,0
annualized,10,0,0
annually,8,0,0
annuals,7,2,1
annuities,9,5,1
annuity,7,18,1
annul,5,26,1
annulled,8,42,1
annulling,9,2,1
annulment,9,76,1
annulments,10,1,1
annuls,6,1,1
anode,5,8,1
anodes,6,0,0
anodyne,7,1,1
anoint,6,10,1
anointed,8,38,1
anointing,9,13,1
anointment,10,0,0
anoints,7,1,1
anomalies,9,38,1
anomalous,9,17,1
anomalously,11,0,0
anomaly,7,63,1
anon,4,20,1
anonymity,9,46,1
anonymous,9,429,1
anonymously,11,0,0
anorak,6,0,0
anoraks,7,0,0
anorexia,8,13,1
anorexic,8,29,1
anorexics,9,4,1
another,7,0,0
answer,6,8986,1
answerable,10,9,1
answered,8,775,1
answering,9,715,1
answerphone,11,0,0
answerphones,12,0,0
answers,7,1527,1
ant,3,273,1
antacid,7,16,1
antacids,8,10,1
antagonise,10,7,1
antagonised,11,0,0
antagonises,11,0,0
antagonising,12,2,1
antagonism,10,11,1
antagonisms,11,0,0
antagonist,10,13,1
antagonistic,12,22,1
antagonistically,16,0,0
antagonists,11,8,1
antagonize,10,27,1
antagonized,11,4,1
antagonizes,11,2,1
antagonizing,12,11,1
antarctic,9,31,1
ante,4,0,0
anteater,8,11,1
anteaters,9,0,0
antebellum,10,5,1
antecedent,10,3,1
antecedents,11,5,1
antechamber,11,4,1
antechambers,12,0,0
anted,5,1,1
antedate,8,0,0
antedated,9,0,0
antedates,9,0,0
antedating,10,0,0
antediluvian,12,4,1
anteed,6,0,0
anteing,7,1,1
antelope,8,50,1
antelopes,9,2,1
antenatal,9,2,1
antenna,7,122,1
antennae,8,28,1
antennas,8,22,1
anterior,8,48,1
anteroom,8,8,1
anterooms,9,2,1
antes,5,2,1
anthem,6,96,1
anthemic,8,0,0
anthems,7,3,1
anther,6,2,1
anthers,7,1,1
anthill,7,29,1
anthills,8,6,1
anthologies,11,1,1
anthologist,11,0,0
anthologists,12,0,0
anthology,9,14,1
anthracite,10,3,1
anthrax,7,66,1
anthropocentric,15,0,0
anthropoid,10,3,1
anthropoids,11,0,0
anthropological,15,26,1
anthropologically,17,0,0
anthropologist,14,53,1
anthropologists,15,9,1
anthropology,12,67,1
anthropomorphic,15,0,0
anthropomorphism,16,0,0
anti,4,26,1
antiaircraft,12,25,1
antibacterial,13,17,1
antibiotic,10,33,1
antibiotics,11,187,1
antibodies,10,30,1
antibody,8,13,1
antichoice,10,0,0
anticipate,10,129,1
anticipated,11,134,1
anticipates,11,7,1
anticipating,12,53,1
anticipation,12,127,1
anticipatory,12,6,1
anticlerical,12,0,0
anticlimactic,13,10,1
anticlimax,10,4,1
anticlimaxes,12,0,0
anticlockwise,13,2,1
anticoagulant,13,3,1
anticoagulants,14,1,1
antics,6,50,1
anticyclone,11,0,0
anticyclones,12,0,0
antidepressant,14,18,1
antidepressants,15,36,1
antidote,8,221,1
antidotes,9,9,1
antifreeze,10,16,1
antigen,7,19,1
antigens,8,6,1
antihero,8,1,1
antiheroes,10,1,1
antihistamine,13,12,1
antihistamines,14,10,1
antilock,8,0,0
antimatter,10,10,1
antimony,8,1,1
antioxidant,11,1,1
antioxidants,12,6,1
antiparticle,12,0,0
antiparticles,13,0,0
antipasti,9,0,0
antipasto,9,8,1
antipastos,10,0,0
antipathetic,12,0,0
antipathies,11,0,0
antipathy,9,4,1
antipersonnel,13,5,1
antiperspirant,14,7,1
antiperspirants,15,0,0
antipodean,10,0,0
antipodeans,11,0,0
antipodes,9,2,1
antiquarian,11,2,1
antiquarians,12,0,0
antiquaries,11,0,0
antiquary,9,0,0
antiquated,10,28,1
antique,7,309,1
antiques,8,137,1
antiquities,11,26,1
antiquity,9,14,1
antiretroviral,14,0,0
antis,5,0,0
antisemitic,11,0,0
antiseptic,10,44,1
antiseptics,11,3,1
antisocial,10,41,1
antitank,8,5,1
antitheses,10,0,0
antithesis,10,16,1
antithetical,12,2,1
antitrust,9,12,1
antivirus,9,1,1
antler,6,15,1
antlers,7,46,1
antonym,7,0,0
antonyms,8,2,1
ants,4,365,1
antsier,7,1,1
antsiest,8,0,0
antsy,5,32,1
anus,4,56,1
anuses,6,1,1
anvil,5,32,1
anvils,6,8,1
anxieties,9,27,1
anxiety,7,345,1
anxious,7,719,1
anxiously,9,0,0
any,3,0,0
anybody,7,0,0
anyhow,6,773,1
anymore,7,9597,1
anyone,6,0,0
anyplace,8,277,1
anything,8,0,0
anytime,7,1248,1
anyway,6,12164,1
anyways,7,444,1
anywhere,8,4501,1
aorta,5,78,1
aortae,6,0,0
aortas,6,0,0
aortic,6,24,1
apace,5,3,1
apart,5,2398,1
apartheid,9,19,1
apartment,9,4235,1
apartments,10,215,1
apathetic,9,18,1
apathetically,13,0,0
apathy,6,24,1
ape,3,493,1
aped,4,0,0
aperitif,8,19,1
aperitifs,9,1,1
aperture,8,14,1
apertures,9,0,0
apes,4,209,1
apex,4,43,1
apexes,6,0,0
aphasia,7,9,1
aphid,5,4,1
aphids,6,12,1
aphorism,8,1,1
aphorisms,9,5,1
aphrodisiac,11,82,1
aphrodisiacs,12,21,1
apiaries,8,0,0
apiary,6,2,1
apices,6,3,1
apiece,6,202,1
aping,5,1,1
aplenty,7,11,1
aplomb,6,8,1
apocalypse,10,126,1
apocalyptic,11,18,1
apocryphal,10,0,0
apogee,6,4,1
apogees,7,0,0
apolitical,10,6,1
apologetic,10,22,1
apologetically,14,0,0
apologia,8,2,1
apologias,9,1,1
apologies,9,449,1
apologise,9,399,1
apologised,10,32,1
apologises,10,0,0
apologising,11,29,1
apologist,9,1,1
apologists,10,1,1
apologize,9,2518,1
apologized,10,183,1
apologizes,10,21,1
apologizing,11,139,1
apology,7,804,1
apoplectic,10,8,1
apoplexy,8,9,1
apostasy,8,0,0
apostate,8,3,1
apostates,9,0,0
apostle,7,71,1
apostles,8,30,1
apostolic,9,0,0
apostrophe,10,12,1
apostrophes,11,1,1
apothecaries,12,3,1
apothecary,10,20,1
apotheoses,10,0,0
apotheosis,10,4,1
app,3,8,1
appal,5,2,1
appall,6,0,0
appalled,8,59,1
appalling,9,99,1
appallingly,11,0,0
appalls,7,1,1
appals,6,2,1
apparatchik,11,2,1
apparatchiks,12,0,0
apparatus,9,77,1
apparatuses,11,2,1
apparel,7,35,1
apparent,8,215,1
apparently,10,0,0
apparition,10,39,1
apparitions,11,5,1
appeal,6,663,1
appealed,8,55,1
appealing,9,162,1
appealingly,11,0,0
appeals,7,137,1
appear,6,1192,1
appearance,10,591,1
appearances,11,156,1
appeared,8,499,1
appearing,9,119,1
appears,7,1074,1
appease,7,25,1
appeased,8,9,1
appeasement,11,10,1
appeases,8,1,1
appeasing,9,3,1
appellant,9,7,1
appellants,10,0,0
appellation,11,8,1
appellations,12,0,0
append,6,0,0
appendage,9,21,1
appendages,10,8,1
appendectomies,14,1,1
appendectomy,12,33,1
appended,8,4,1
appendices,10,2,1
appendicitis,12,48,1
appending,9,0,0
appendix,8,133,1
appendixes,10,1,1
appends,7,0,0
appertain,9,0,0
appertained,11,0,0
appertaining,12,2,1
appertains,10,0,0
appetiser,9,3,1
appetisers,10,5,1
appetising,10,3,1
appetisingly,12,0,0
appetite,8,456,1
appetites,9,46,1
appetizer,9,61,1
appetizers,10,54,1
appetizing,10,32,1
appetizingly,12,0,0
applaud,7,109,1
applauded,9,27,1
applauding,10,39,1
applauds,8,12,1
applause,8,576,1
apple,5,1207,1
apples,6,423,1
applesauce,10,30,1
applet,6,0,0
applets,7,0,0
appliance,9,41,1
appliances,10,56,1
applicability,13,2,1
applicable,10,14,1
applicant,9,31,1
applicants,10,44,1
application,11,510,1
applications,12,158,1
applicator,10,10,1
applicators,11,0,0
applied,7,314,1
applies,7,127,1
applique,8,0,0
appliqued,9,0,0
appliqueed,10,0,0
appliqueing,11,0,0
appliques,9,0,0
apply,5,638,1
applying,8,184,1
appoint,7,104,1
appointed,9,270,1
appointee,9,4,1
appointees,10,3,1
appointing,10,22,1
appointment,11,1559,1
appointments,12,173,1
appoints,8,6,1
apportion,9,0,0
apportioned,11,2,1
apportioning,12,0,0
apportionment,13,0,0
apportions,10,0,0
apposite,8,0,0
apposition,10,0,0
appraisal,9,39,1
appraisals,10,5,1
appraise,8,10,1
appraised,9,23,1
appraiser,9,11,1
appraisers,10,4,1
appraises,9,0,0
appraising,10,4,1
appreciable,11,3,1
appreciably,11,0,0
appreciate,10,4373,1
appreciated,11,292,1
appreciates,11,159,1
appreciating,12,36,1
appreciation,12,261,1
appreciations,13,1,1
appreciative,12,41,1
appreciatively,14,0,0
apprehend,9,73,1
apprehended,11,105,1
apprehending,12,20,1
apprehends,10,0,0
apprehension,12,39,1
apprehensions,13,1,1
apprehensive,12,28,1
apprehensively,14,0,0
apprentice,10,99,1
apprenticed,11,7,1
apprentices,11,10,1
apprenticeship,14,7,1
apprenticeships,15,1,1
apprenticing,12,2,1
apprise,7,7,1
apprised,8,37,1
apprises,8,0,0
apprising,9,3,1
approach,8,1070,1
approachable,12,4,1
approached,10,220,1
approaches,10,171,1
approaching,11,653,1
approbation,11,6,1
appropriate,11,657,1
appropriated,12,13,1
appropriately,13,0,0
appropriateness,15,2,1
appropriates,12,0,0
appropriating,13,1,1
appropriation,13,8,1
appropriations,14,23,1
approval,8,428,1
approvals,9,7,1
approve,7,580,1
approved,8,331,1
approves,8,44,1
approving,9,16,1
approvingly,11,0,0
approximate,11,64,1
approximated,12,10,1
approximately,13,0,0
approximates,12,2,1
approximating,13,2,1
approximation,13,3,1
approximations,14,1,1
apps,4,10,1
appurtenance,12,0,0
appurtenances,13,0,0
apricot,7,32,1
apricots,8,14,1
apron,5,136,1
aprons,6,18,1
apropos,7,17,1
apse,4,0,0
apses,5,0,0
apt,3,89,1
aptitude,8,55,1
aptitudes,9,2,1
aptly,5,0,0
aptness,7,0,0
aqua,4,0,0
aqualung,8,5,1
aqualungs,9,1,1
aquamarine,10,23,1
aquamarines,11,0,0
aquaplane,9,0,0
aquaplaned,10,0,0
aquaplanes,10,0,0
aquaplaning,11,0,0
aquaria,7,0,0
aquarium,8,141,1
aquariums,9,7,1
aquatic,7,28,1
aquatics,8,3,1
aquatint,8,0,0
aquatints,9,0,0
aqueduct,8,17,1
aqueducts,9,6,1
aqueous,7,5,1
aquifer,7,2,1
aquifers,8,0,0
aquiline,8,1,1
arabesque,9,5,1
arabesques,10,0,0
arable,6,1,1
arachnid,8,13,1
arachnids,9,12,1
arbiter,7,10,1
arbiters,8,5,1
arbitrage,9,9,1
arbitrager,10,1,1
arbitragers,11,0,0
arbitrageur,11,0,0
arbitrageurs,12,0,0
arbitrarily,11,0,0
arbitrariness,13,0,0
arbitrary,9,52,1
arbitrate,9,2,1
arbitrated,10,0,0
arbitrates,10,1,1
arbitrating,11,0,0
arbitration,11,23,1
arbitrator,10,4,1
arbitrators,11,0,0
arbor,5,39,1
arboreal,8,6,1
arboreta,8,0,0
arboretum,9,10,1
arboretums,10,2,1
arbors,6,2,1
arbour,6,2,1
arbours,7,0,0
arc,3,247,1
arcade,6,111,1
arcades,7,12,1
arcana,6,4,1
arcane,6,21,1
arced,5,3,1
arch,4,188,1
archaeological,14,48,1
archaeologically,16,0,0
archaeologist,13,57,1
archaeologists,14,27,1
archaeology,11,39,1
archaic,7,35,1
archaism,8,2,1
archaisms,9,0,0
archangel,9,22,1
archangels,10,3,1
archbishop,10,188,1
archbishopric,13,0,0
archbishoprics,14,0,0
archbishops,11,6,1
archconservative,16,0,0
archconservatives,17,0,0
archdeacon,10,6,1
archdeacons,11,0,0
archdiocese,11,34,1
archdioceses,12,0,0
archduke,8,46,1
archdukes,9,5,1
arched,6,9,1
archenemies,11,0,0
archenemy,9,13,1
archeological,13,15,1
archeologically,15,0,0
archeologist,12,13,1
archeologists,13,8,1
archeology,10,13,1
archer,6,278,1
archers,7,69,1
archery,7,40,1
arches,6,43,1
archetypal,10,7,1
archetype,9,6,1
archetypes,10,3,1
archetypical,12,0,0
arching,7,6,1
archipelago,11,7,1
archipelagoes,13,0,0
archipelagos,12,0,0
architect,9,334,1
architects,10,55,1
architectural,13,65,1
architecturally,15,0,0
architecture,12,162,1
architectures,13,2,1
archival,8,3,1
archive,7,67,1
archived,8,4,1
archives,8,129,1
archiving,9,1,1
archivist,9,4,1
archivists,10,1,1
archly,6,0,0
archrival,9,0,0
archrivals,10,0,0
archway,7,12,1
archways,8,0,0
arcing,6,7,1
arcs,4,9,1
arctic,6,100,1
ardent,6,30,1
ardently,8,0,0
ardor,5,7,1
ardour,6,4,1
arduous,7,34,1
